58,7710,0,0190
64,5070,0,0220
57,7530,0,0190
57,0790,0,0180
59,9260,0,0200
58,7790,0,0200
64,3780,0,0200
61,7710,0,0220
62,1440,0,0200
58,9040,0,0200
64,9720,0,0220
58,2830,0,0220
63,1860,0,0220
60,8880,0,0180
59,6960,0,0200
63,4590,0,0220
61,6070,0,0200
59,5160,0,0170
58,8960,0,0180
58,2670,0,0180
58,6990,0,0200
61,4480,0,0190
62,9280,0,0200
58,1360,0,0180
62,9670,0,0220
61,3610,0,0200
59,9050,0,0190
64,0380,0,0220
61,5930,0,0200
57,8570,0,0200
57,7420,0,0190
60,2860,0,0200
62,2110,0,0200
62,9940,0,0220
61,5250,0,0190
58,9510,0,0200
65,8220,0,0230
60,9970,0,0200
61,0030,0,0200
62,2030,0,0220
60,4460,0,0200
61,9390,0,0200
65,0280,0,0200
62,8400,0,0200
61,4250,0,0190
59,1780,0,0200
60,0470,0,0200
63,1950,0,0200
62,4960,0,0200
61,8330,0,0190
63,9420,0,0220
59,3480,0,0180
61,0770,0,0190
63,4490,0,0200
60,2020,0,0200
64,6900,0,0220
58,3880,0,0190
59,5280,0,0190
64,1940,0,0220
59,3670,0,0190
61,8670,0,0220
65,3230,0,0240
60,6900,0,0200
58,6680,0,0200
61,0870,0,0200
58,2930,0,0190
65,5700,0,0220
57,5640,0,0190
59,5880,0,0200
59,2910,0,0200
58,0660,0,0180
61,8800,0,0220
59,6250,0,0200
63,5390,0,0200
62,6810,0,0220
60,3660,0,0200
60,3130,0,0190
59,9090,0,0200
62,0010,0,0220
61,9450,0,0220
61,6810,0,0220
58,6150,0,0190
57,3700,0,0190
58,7930,0,0200
64,8000,0,0220
60,3190,0,0200
58,3080,0,0180
63,5200,0,0220
62,5800,0,0220
63,0490,0,0220
59,9690,0,0200
60,0940,0,0190
57,1530,0,0180
60,6240,0,0200
63,5980,0,0200
61,6650,0,0220
59,8750,0,0200
60,4830,0,0200
59,0160,0,0200
59,1020,0,0190
64,4380,0,0200
60,4050,0,0190
63,7970,0,0200
58,9260,0,0200
57,1750,0,0180
62,4120,0,0200
62,2280,0,0200
57,8980,0,0190
62,6780,0,0220
62,3140,0,0200
60,8660,0,0190
57,1420,0,0180
63,7170,0,0200
62,6110,0,0230
58,8120,0,0170
61,9490,0,0200
58,2400,0,0190
64,1740,0,0200
59,5630,0,0170
57,1890,0,0180
