5,8220,0,0280
5,0520,0,0260
5,6330,0,0270
5,7750,0,0290
5,2150,0,0270
5,9960,0,0290
6,2290,0,0310
5,8120,0,0290
5,9140,0,0300
5,9960,0,0300
5,3570,0,0270
5,7090,0,0300
6,0410,0,0290
6,1310,0,0310
5,9340,0,0300
5,9260,0,0290
6,0570,0,0290
5,7620,0,0290
5,7210,0,0280
5,9470,0,0300
6,3090,0,0320
5,6230,0,0280
5,8280,0,0290
6,3400,0,0320
5,6190,0,0270
6,2620,0,0320
5,3470,0,0270
6,2890,0,0320
6,4160,0,0310
6,1920,0,0310
5,8980,0,0300
5,8590,0,0290
6,3340,0,0320
6,2950,0,0310
5,6950,0,0290
5,6210,0,0270
5,9220,0,0300
6,4080,0,0320
5,4650,0,0270
6,2290,0,0300
5,9860,0,0300
6,0390,0,0320
6,0220,0,0290
5,2400,0,0270
5,8590,0,0300
5,2420,0,0270
6,0570,0,0300
5,3590,0,0280
5,9980,0,0290
5,4000,0,0260
5,8670,0,0290
5,3360,0,0270
5,5450,0,0270
6,1170,0,0310
5,9490,0,0300
6,1760,0,0310
6,1350,0,0320
5,3420,0,0270
5,4240,0,0260
6,1040,0,0310
6,0430,0,0290
5,9550,0,0300
6,3050,0,0330
6,2330,0,0320
5,3380,0,0260
6,1190,0,0320
6,0570,0,0320
6,0800,0,0310
5,6560,0,0280
5,5820,0,0270
5,3830,0,0310
5,9770,0,0300
6,1680,0,0310
5,4140,0,0310
6,1990,0,0320
6,1210,0,0300
5,6620,0,0280
5,3830,0,0260
5,2830,0,0260
5,7210,0,0300
5,9360,0,0300
5,8690,0,0310
6,0530,0,0290
5,8440,0,0300
5,1600,0,0250
5,3850,0,0270
6,0430,0,0310
6,1110,0,0310
5,9360,0,0300
5,8520,0,0290
5,6440,0,0300
5,7870,0,0290
6,0760,0,0310
6,2110,0,0310
5,9960,0,0300
6,2540,0,0310
6,2210,0,0310
5,9790,0,0300
6,2310,0,0320
6,2290,0,0310
5,9000,0,0300
5,8790,0,0290
6,1230,0,0310
5,7990,0,0300
5,8340,0,0270
6,3110,0,0320
5,3100,0,0270
6,2870,0,0330
5,3770,0,0270
6,3540,0,0310
6,1390,0,0310
6,3240,0,0320
6,0330,0,0290
5,5040,0,0270
5,8440,0,0290
5,8770,0,0300
6,3440,0,0310
6,2950,0,0320
5,8500,0,0300
5,6170,0,0280
