8,8510,0,0590
8,9210,0,0610
8,9370,0,0590
8,9270,0,0610
8,8940,0,0610
8,5580,0,0560
7,7840,0,0570
7,7510,0,0530
7,7980,0,0530
7,8510,0,0530
8,2530,0,0540
8,4930,0,0560
8,7650,0,0590
8,8780,0,0590
8,8000,0,0590
8,9230,0,0570
8,9760,0,0600
8,9430,0,0600
8,1380,0,0550
9,4140,0,0620
8,1610,0,0560
9,3590,0,0620
8,6790,0,0590
8,5830,0,0560
9,0520,0,0610
8,2770,0,0560
9,3450,0,0620
9,5170,0,0620
8,7060,0,0590
8,6520,0,0600
8,3120,0,0550
9,0660,0,0610
9,2460,0,0620
9,4330,0,0630
9,3550,0,0610
8,3370,0,0560
9,6870,0,0640
8,4880,0,0550
8,9530,0,0600
9,7070,0,0650
8,7870,0,0580
9,5390,0,0630
8,3290,0,0570
8,9530,0,0600
9,5330,0,0630
9,2500,0,0630
9,2280,0,0620
8,9940,0,0600
9,0190,0,0600
9,3670,0,0620
8,9290,0,0600
8,5580,0,0580
9,1320,0,0610
8,8630,0,0590
8,8780,0,0580
9,3880,0,0620
8,2750,0,0540
9,0700,0,0600
8,3960,0,0570
9,3240,0,0630
8,3290,0,0560
9,1580,0,0610
9,2200,0,0640
7,9870,0,0560
9,0660,0,0600
8,4000,0,0560
9,2380,0,0620
8,4190,0,0560
8,8980,0,0590
8,5270,0,0570
9,0050,0,0590
8,0520,0,0540
9,3240,0,0620
8,1550,0,0550
9,3750,0,0620
8,2770,0,0560
9,0070,0,0600
8,6320,0,0580
8,4660,0,0560
9,2220,0,0600
9,1360,0,0610
8,1260,0,0540
8,8120,0,0600
9,2990,0,0610
9,1930,0,0610
8,9640,0,0590
8,2960,0,0580
9,1400,0,0600
9,2130,0,0600
9,2050,0,0610
8,7180,0,0570
9,5700,0,0630
9,3730,0,0610
8,4520,0,0550
9,2570,0,0620
9,2990,0,0630
9,2010,0,0630
9,1130,0,0610
9,2300,0,0580
8,9020,0,0590
9,4180,0,0620
9,0910,0,0600
8,9980,0,0590
9,5430,0,0660
8,8840,0,0590
8,4310,0,0550
9,1130,0,0610
9,4980,0,0630
9,5860,0,0630
9,2970,0,0610
9,4940,0,0630
9,3450,0,0620
9,2090,0,0610
8,6300,0,0580
8,7240,0,0580
9,3810,0,0630
9,1050,0,0600
9,1400,0,0600
9,2110,0,0610
8,0260,0,0540
