0,6480,0,0680
1,0230,0,0760
0,7400,0,0740
0,6190,0,0650
0,6910,0,0750
0,2860,0,0760
0,2430,0,0780
0,6600,0,0640
1,0580,0,0750
0,4510,0,0700
1,2110,0,0850
0,7140,0,0600
0,7650,0,0790
0,6420,0,0620
0,4600,0,0490
0,7240,0,0680
0,6010,0,0800
0,7030,0,0670
0,5500,0,0580
0,5600,0,0620
0,9250,0,0910
1,2520,0,0840
0,5010,0,0650
0,5850,0,0540
0,2570,0,0780
0,6480,0,0650
0,6280,0,0550
0,6750,0,0610
1,1110,0,0660
0,7260,0,0660
0,9610,0,0660
1,0150,0,0760
0,5050,0,0820
0,6480,0,0560
0,9550,0,0660
0,4560,0,0810
0,5600,0,0700
0,6500,0,0660
0,7030,0,0690
0,7260,0,0620
0,6420,0,0800
1,1520,0,0660
1,2010,0,0820
0,9760,0,0820
0,6520,0,0680
0,6690,0,0640
0,5270,0,0830
0,8280,0,0910
0,8920,0,0800
0,7420,0,0720
1,1210,0,0710
0,6460,0,0600
0,5780,0,0830
0,4680,0,0900
0,4370,0,0790
0,6970,0,0560
0,6130,0,0600
0,3590,0,0900
0,5440,0,0880
0,5270,0,0640
0,9450,0,0680
1,1500,0,0770
0,6460,0,0640
0,3800,0,0770
0,5150,0,0850
1,1290,0,0710
0,5600,0,0650
0,6420,0,0660
0,9720,0,0680
0,4970,0,0630
0,6500,0,0640
0,6790,0,0670
0,6910,0,0680
0,6320,0,0630
0,6910,0,0650
0,7440,0,0700
0,6790,0,0650
0,5130,0,0650
0,6790,0,0670
0,5620,0,0760
0,6580,0,0630
0,5480,0,0560
0,7080,0,0670
1,1170,0,0670
0,6620,0,0670
0,6690,0,0570
0,6460,0,0610
0,9700,0,0660
0,8040,0,0920
0,6690,0,0640
0,5090,0,0650
0,6670,0,0690
0,6810,0,0640
0,6640,0,0650
0,6950,0,0640
0,4600,0,0550
0,6560,0,0680
0,6990,0,0700
0,7730,0,0700
0,6790,0,0690
0,5500,0,0620
1,1720,0,0660
1,2890,0,0810
1,1400,0,0770
0,6500,0,0610
0,5150,0,0460
0,6420,0,0640
0,6170,0,0620
0,5540,0,0520
0,6480,0,0670
1,0270,0,0710
0,6340,0,0790
0,6560,0,0620
0,6990,0,0650
0,6600,0,0680
0,6830,0,0840
1,2460,0,0760
0,3630,0,0870
0,6360,0,0640
0,5110,0,0610
