1,3710,0,3140
1,9360,0,3180
1,5800,0,3120
1,3810,0,3220
1,5060,0,3420
1,6540,0,3510
2,1230,0,3440
1,0970,0,3360
1,3400,0,3300
1,2500,0,3420
1,4350,0,3210
1,9750,0,3340
1,9180,0,3320
1,1910,0,3480
1,0020,0,3360
1,6700,0,3540
1,4200,0,3430
1,6000,0,3320
1,9360,0,3120
1,0990,0,3350
1,4060,0,3320
1,9670,0,3380
1,2580,0,3320
1,7190,0,3330
1,8500,0,3180
1,8810,0,3290
1,9610,0,3130
2,1780,0,3550
1,3060,0,3520
0,9960,0,3350
1,7560,0,3520
1,4180,0,3320
1,3550,0,3430
1,9140,0,3180
1,5840,0,3350
1,8180,0,3180
1,1950,0,3270
1,8500,0,3290
1,3490,0,3430
2,0080,0,3270
2,2170,0,3450
2,1080,0,3430
2,2870,0,3470
2,1150,0,3360
2,0330,0,3410
2,1760,0,3510
1,2240,0,3510
1,1910,0,3420
1,1480,0,3520
1,6070,0,3680
1,5490,0,3680
2,3240,0,3550
2,3870,0,3510
1,7300,0,3730
1,9880,0,3540
2,0470,0,3500
1,9260,0,3550
1,9880,0,3500
1,5020,0,3680
1,5550,0,3530
2,1990,0,3540
1,7210,0,3470
1,3810,0,3400
1,3710,0,3400
1,6030,0,3510
2,0100,0,3710
1,5470,0,3690
2,1840,0,3590
2,1600,0,3510
1,9220,0,3770
1,5250,0,3440
1,8630,0,3550
2,1270,0,3760
1,6760,0,3420
1,4330,0,3510
1,6890,0,3430
1,5230,0,3480
2,1450,0,3380
1,9790,0,3260
1,7400,0,3190
1,8870,0,3360
1,8460,0,3260
1,4330,0,3180
1,7380,0,3210
1,8830,0,3250
1,2630,0,3150
1,4410,0,3350
1,1010,0,3360
1,7500,0,3420
1,5190,0,3430
1,9570,0,3350
1,6600,0,3420
1,6640,0,3120
1,8730,0,3260
1,4490,0,3440
1,4000,0,3350
1,2220,0,3300
1,8670,0,3260
1,2810,0,3440
1,1150,0,3450
1,2420,0,3300
2,2070,0,3430
1,5880,0,3420
1,4450,0,3260
1,5960,0,3600
1,7540,0,3510
2,2010,0,3360
2,0290,0,3350
2,2350,0,3360
1,5860,0,3610
1,4470,0,3530
1,7560,0,3260
1,6170,0,3220
1,6760,0,3540
1,1230,0,3280
1,8790,0,3190
1,8540,0,3280
1,7750,0,3760
1,7170,0,3440
2,2420,0,3510
