56,9520,0,0580
55,5730,0,0550
53,2840,0,0550
56,6180,0,0570
61,6730,0,0620
55,7370,0,0560
53,0070,0,0550
58,8850,0,0590
62,9300,0,0620
59,7390,0,0590
62,3450,0,0620
58,1910,0,0590
54,6600,0,0550
61,8740,0,0580
55,3730,0,0540
61,4050,0,0600
52,7260,0,0510
62,7790,0,0630
55,4240,0,0530
53,4880,0,0510
59,0470,0,0590
53,7960,0,0550
56,8640,0,0590
57,4560,0,0550
59,4730,0,0580
52,5670,0,0520
54,0780,0,0540
55,3050,0,0550
54,5490,0,0570
61,6970,0,0620
55,3690,0,0540
50,4650,0,0510
62,9470,0,0620
57,8200,0,0580
54,0020,0,0540
52,3430,0,0540
58,6600,0,0590
62,6620,0,0630
62,2140,0,0520
55,2870,0,0550
52,9820,0,0510
59,7540,0,0600
59,6740,0,0590
61,2550,0,0610
53,1200,0,0520
53,5030,0,0540
56,4150,0,0590
62,0910,0,0610
53,6400,0,0540
57,2340,0,0580
61,8140,0,0620
57,5420,0,0550
56,3600,0,0560
62,3610,0,0620
54,0640,0,0540
60,2040,0,0600
57,3410,0,0570
53,2040,0,0520
60,4050,0,0680
57,2510,0,0550
50,6640,0,0520
56,9230,0,0580
60,0590,0,0590
54,7640,0,0550
57,1930,0,0580
61,2410,0,0590
51,8520,0,0580
55,4630,0,0550
59,6430,0,0590
62,5940,0,0630
62,0410,0,0650
50,9550,0,0510
56,6630,0,0580
59,8380,0,0610
62,7750,0,0630
59,5350,0,0600
60,2390,0,0630
57,0520,0,0570
52,8860,0,0510
50,9450,0,0530
50,6520,0,0510
53,0050,0,0520
55,6430,0,0560
58,9360,0,0590
51,3210,0,0520
56,6510,0,0570
58,9060,0,0610
60,3500,0,0680
59,3010,0,0580
59,8990,0,0610
57,8040,0,0550
52,2600,0,0520
56,2330,0,0560
58,0520,0,0560
54,4820,0,0550
56,4150,0,0570
56,9740,0,0570
60,9210,0,0620
59,4770,0,0580
58,1360,0,0580
54,6600,0,0550
60,2660,0,0680
54,2500,0,0550
57,4170,0,0550
62,4330,0,0630
51,7040,0,0550
61,1510,0,0620
52,2860,0,0520
56,5320,0,0580
59,8210,0,0600
50,2340,0,0500
55,6000,0,0560
59,9810,0,0620
56,6510,0,0570
50,8300,0,0500
59,7410,0,0600
57,0850,0,0560
57,2240,0,0550
61,6520,0,0620
53,0830,0,0490
